bib,name,status,category,sex,country,St Paul,Ecole  Bel,Ilet Savan,Ratinaud,Possession,Chaloupe,Colorado,La Vigie,St Denis
7170,Thomas CLENET,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:42.000+04:00,2025-10-18T08:50:32.000+04:00,2025-10-18T10:49:26.000+04:00,2025-10-18T12:48:28.000+04:00,2025-10-18T14:46:23.000+04:00,2025-10-18T17:18:18.000+04:00,2025-10-18T18:11:18.000+04:00,2025-10-18T18:55:43.000+04:00
7655,Caroline SEREIS,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:31:02.000+04:00,2025-10-18T08:42:18.000+04:00,2025-10-18T10:39:01.000+04:00,2025-10-18T13:01:42.000+04:00,2025-10-18T15:01:59.000+04:00,2025-10-18T17:29:14.000+04:00,2025-10-18T18:22:41.000+04:00,2025-10-18T18:57:24.000+04:00
7510,Claude PAULET,FINISHER,M6 H,MALE,BE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:21.000+04:00,2025-10-18T08:58:05.000+04:00,2025-10-18T10:58:04.000+04:00,2025-10-18T13:00:37.000+04:00,2025-10-18T14:59:33.000+04:00,2025-10-18T17:34:17.000+04:00,2025-10-18T18:17:01.000+04:00,2025-10-18T18:57:26.000+04:00
7063,Sylvie NICOLI,FINISHER,M4 F,FEMALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:26.000+04:00,2025-10-18T09:07:07.000+04:00,2025-10-18T11:04:44.000+04:00,2025-10-18T12:56:43.000+04:00,2025-10-18T14:56:20.000+04:00,2025-10-18T17:26:47.000+04:00,2025-10-18T18:16:05.000+04:00,2025-10-18T18:58:10.000+04:00
7644,Clémence REY,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:40.000+04:00,2025-10-18T08:54:12.000+04:00,2025-10-18T10:48:44.000+04:00,2025-10-18T12:50:17.000+04:00,2025-10-18T14:57:44.000+04:00,2025-10-18T17:21:25.000+04:00,2025-10-18T18:15:16.000+04:00,2025-10-18T18:58:22.000+04:00
7646,Edouard TREFOUEL,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:41.000+04:00,2025-10-18T08:54:14.000+04:00,2025-10-18T10:48:46.000+04:00,2025-10-18T12:50:21.000+04:00,2025-10-18T14:57:38.000+04:00,2025-10-18T17:21:27.000+04:00,2025-10-18T18:15:14.000+04:00,2025-10-18T18:58:22.000+04:00
7437,Anne Marie ROUGIER,FINISHER,M6 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:20.000+04:00,2025-10-18T09:02:08.000+04:00,2025-10-18T11:06:44.000+04:00,2025-10-18T13:12:55.000+04:00,2025-10-18T15:03:05.000+04:00,2025-10-18T17:26:02.000+04:00,2025-10-18T18:12:19.000+04:00,2025-10-18T18:58:34.000+04:00
7279,Anne-Caroline PRIGENT,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:41.000+04:00,2025-10-18T09:09:32.000+04:00,2025-10-18T11:11:40.000+04:00,2025-10-18T13:20:24.000+04:00,2025-10-18T15:20:21.000+04:00,2025-10-18T17:42:48.000+04:00,2025-10-18T18:24:11.000+04:00,2025-10-18T19:00:12.000+04:00
7643,Aurelia GUILLAUME,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:51.000+04:00,2025-10-18T09:07:44.000+04:00,2025-10-18T11:09:07.000+04:00,2025-10-18T13:02:01.000+04:00,2025-10-18T14:56:05.000+04:00,2025-10-18T17:34:46.000+04:00,2025-10-18T18:22:57.000+04:00,2025-10-18T19:00:48.000+04:00
7232,Nathalie TRINH,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:38:22.000+04:00,2025-10-18T09:03:18.000+04:00,2025-10-18T10:58:40.000+04:00,2025-10-18T13:04:11.000+04:00,2025-10-18T15:05:40.000+04:00,2025-10-18T17:28:08.000+04:00,2025-10-18T18:17:57.000+04:00,2025-10-18T19:00:59.000+04:00
7421,Justine BAILLEUL,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:52.000+04:00,2025-10-18T08:58:38.000+04:00,2025-10-18T10:46:45.000+04:00,2025-10-18T12:41:59.000+04:00,2025-10-18T14:49:42.000+04:00,2025-10-18T17:19:36.000+04:00,2025-10-18T18:16:49.000+04:00,2025-10-18T19:01:20.000+04:00
7207,Christine MOREL,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:54.000+04:00,2025-10-18T09:07:55.000+04:00,2025-10-18T11:09:18.000+04:00,2025-10-18T13:04:07.000+04:00,2025-10-18T14:58:11.000+04:00,2025-10-18T17:33:07.000+04:00,2025-10-18T18:22:55.000+04:00,2025-10-18T19:01:23.000+04:00
7543,Loes VAN DER VELDE,FINISHER,SE F,FEMALE,NL,2025-10-18T06:38:00.000+04:00,2025-10-18T07:38:52.000+04:00,2025-10-18T08:56:40.000+04:00,2025-10-18T10:49:35.000+04:00,2025-10-18T12:56:27.000+04:00,2025-10-18T15:04:42.000+04:00,2025-10-18T17:26:58.000+04:00,2025-10-18T18:23:11.000+04:00,2025-10-18T19:02:01.000+04:00
7300,Thomas SIVADON,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:20.000+04:00,2025-10-18T08:47:23.000+04:00,2025-10-18T10:41:06.000+04:00,2025-10-18T13:02:05.000+04:00,2025-10-18T14:47:57.000+04:00,2025-10-18T17:26:55.000+04:00,2025-10-18T18:20:24.000+04:00,2025-10-18T19:02:23.000+04:00
7420,Eric DIETRICH,FINISHER,M3 H,MALE,CH,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:26.000+04:00,2025-10-18T08:50:13.000+04:00,2025-10-18T10:49:21.000+04:00,2025-10-18T13:10:54.000+04:00,2025-10-18T14:58:12.000+04:00,2025-10-18T17:23:31.000+04:00,2025-10-18T18:17:40.000+04:00,2025-10-18T19:04:44.000+04:00
7275,Florent SIONG,FINISHER,SE H,MALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:26.000+04:00,2025-10-18T08:43:22.000+04:00,2025-10-18T10:47:27.000+04:00,2025-10-18T12:45:41.000+04:00,2025-10-18T14:48:57.000+04:00,2025-10-18T17:26:08.000+04:00,2025-10-18T18:18:15.000+04:00,2025-10-18T19:05:01.000+04:00
7074,Delphine CHAUVIN,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:59.000+04:00,2025-10-18T08:54:47.000+04:00,2025-10-18T10:51:11.000+04:00,2025-10-18T12:53:04.000+04:00,2025-10-18T14:53:27.000+04:00,2025-10-18T17:28:00.000+04:00,2025-10-18T18:21:25.000+04:00,2025-10-18T19:05:14.000+04:00
7315,Jean Patrick IDOUMBIN,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:11.000+04:00,2025-10-18T08:48:23.000+04:00,2025-10-18T10:44:37.000+04:00,2025-10-18T13:01:04.000+04:00,2025-10-18T14:38:11.000+04:00,2025-10-18T17:25:29.000+04:00,2025-10-18T18:30:19.000+04:00,2025-10-18T19:05:37.000+04:00
7059,Grégory THOMAS,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:32:00.000+04:00,2025-10-18T08:51:12.000+04:00,2025-10-18T10:53:36.000+04:00,2025-10-18T12:58:41.000+04:00,2025-10-18T15:07:43.000+04:00,2025-10-18T17:44:04.000+04:00,2025-10-18T18:25:48.000+04:00,2025-10-18T19:05:54.000+04:00
7645,Jérémy GRONDIN,FINISHER,ES H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:59.000+04:00,2025-10-18T09:14:49.000+04:00,2025-10-18T11:16:07.000+04:00,2025-10-18T13:21:25.000+04:00,2025-10-18T15:14:33.000+04:00,2025-10-18T17:49:19.000+04:00,2025-10-18T18:35:37.000+04:00,2025-10-18T19:07:05.000+04:00
7292,Jean Max LAHIRE,FINISHER,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:20.000+04:00,2025-10-18T09:00:38.000+04:00,2025-10-18T11:10:04.000+04:00,2025-10-18T13:10:42.000+04:00,2025-10-18T14:59:53.000+04:00,2025-10-18T17:41:08.000+04:00,2025-10-18T18:26:55.000+04:00,2025-10-18T19:07:54.000+04:00
7325,Eva CECILLON,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:47:16.000+04:00,2025-10-18T09:15:06.000+04:00,2025-10-18T11:24:28.000+04:00,2025-10-18T13:10:56.000+04:00,2025-10-18T15:09:17.000+04:00,2025-10-18T17:45:42.000+04:00,2025-10-18T18:25:59.000+04:00,2025-10-18T19:08:02.000+04:00
7067,Jean-Luc FAYARD,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:43.000+04:00,2025-10-18T09:01:27.000+04:00,2025-10-18T10:58:07.000+04:00,2025-10-18T12:56:26.000+04:00,2025-10-18T15:22:19.000+04:00,2025-10-18T17:29:26.000+04:00,2025-10-18T18:23:24.000+04:00,2025-10-18T19:09:13.000+04:00
7398,Maud LAMBERT,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:04.000+04:00,2025-10-18T09:09:50.000+04:00,2025-10-18T11:24:20.000+04:00,2025-10-18T13:30:30.000+04:00,2025-10-18T15:09:23.000+04:00,2025-10-18T17:40:48.000+04:00,2025-10-18T18:27:05.000+04:00,2025-10-18T19:10:13.000+04:00
7163,Edyta SEREDYŃSKA,FINISHER,M4 F,FEMALE,PL,2025-10-18T06:38:00.000+04:00,2025-10-18T07:49:36.000+04:00,2025-10-18T09:20:36.000+04:00,2025-10-18T11:30:57.000+04:00,2025-10-18T13:33:35.000+04:00,2025-10-18T15:23:11.000+04:00,2025-10-18T17:49:22.000+04:00,2025-10-18T18:27:26.000+04:00,2025-10-18T19:10:15.000+04:00
7327,Corinne DAMBREVILLE,FINISHER,M2 F,FEMALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:37.000+04:00,2025-10-18T09:01:52.000+04:00,2025-10-18T11:07:41.000+04:00,2025-10-18T13:04:54.000+04:00,2025-10-18T14:59:01.000+04:00,2025-10-18T17:39:58.000+04:00,2025-10-18T18:28:29.000+04:00,2025-10-18T19:11:08.000+04:00
7218,Roland CARPAYE,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:09.000+04:00,2025-10-18T09:09:42.000+04:00,2025-10-18T11:03:56.000+04:00,2025-10-18T13:17:39.000+04:00,2025-10-18T15:02:34.000+04:00,2025-10-18T17:39:42.000+04:00,2025-10-18T18:28:06.000+04:00,2025-10-18T19:11:15.000+04:00
7197,Eric ALONZO,FINISHER,M5 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:51.000+04:00,2025-10-18T09:08:35.000+04:00,2025-10-18T11:15:58.000+04:00,2025-10-18T13:21:25.000+04:00,2025-10-18T15:12:52.000+04:00,2025-10-18T17:39:11.000+04:00,2025-10-18T18:25:55.000+04:00,2025-10-18T19:11:37.000+04:00
7508,Willy Boris GENCE,FINISHER,SE H,MALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:28:24.000+04:00,2025-10-18T08:36:56.000+04:00,2025-10-18T10:31:32.000+04:00,2025-10-18T12:26:46.000+04:00,2025-10-18T14:35:33.000+04:00,2025-10-18T17:13:11.000+04:00,2025-10-18T18:15:01.000+04:00,2025-10-18T19:12:28.000+04:00
7592,Julien GIDEL,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:17.000+04:00,2025-10-18T09:08:43.000+04:00,2025-10-18T11:03:09.000+04:00,2025-10-18T12:56:18.000+04:00,2025-10-18T15:00:43.000+04:00,2025-10-18T17:32:55.000+04:00,2025-10-18T18:24:57.000+04:00,2025-10-18T19:12:44.000+04:00
7357,Marion FRANÇOIS,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:02.000+04:00,2025-10-18T09:07:21.000+04:00,2025-10-18T10:57:57.000+04:00,2025-10-18T12:59:02.000+04:00,2025-10-18T15:13:58.000+04:00,2025-10-18T17:36:52.000+04:00,2025-10-18T18:25:39.000+04:00,2025-10-18T19:13:06.000+04:00
7450,Frédéric SIMOULIN,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:45.000+04:00,2025-10-18T08:51:21.000+04:00,2025-10-18T10:56:17.000+04:00,2025-10-18T13:04:40.000+04:00,2025-10-18T15:03:55.000+04:00,2025-10-18T17:28:03.000+04:00,2025-10-18T18:27:52.000+04:00,2025-10-18T19:13:54.000+04:00
7460,Eric FIX,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:05.000+04:00,2025-10-18T08:54:02.000+04:00,2025-10-18T11:06:53.000+04:00,2025-10-18T13:05:33.000+04:00,2025-10-18T15:19:27.000+04:00,2025-10-18T17:51:54.000+04:00,2025-10-18T18:34:19.000+04:00,2025-10-18T19:14:25.000+04:00
7506,Nathalie ABROUSSE,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:23.000+04:00,2025-10-18T09:01:54.000+04:00,2025-10-18T10:57:47.000+04:00,2025-10-18T13:01:28.000+04:00,2025-10-18T15:16:22.000+04:00,2025-10-18T17:37:56.000+04:00,2025-10-18T18:27:14.000+04:00,2025-10-18T19:14:52.000+04:00
7383,Jerome NASSIBOU,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:07.000+04:00,2025-10-18T09:10:20.000+04:00,2025-10-18T11:17:02.000+04:00,2025-10-18T13:22:25.000+04:00,2025-10-18T15:09:49.000+04:00,2025-10-18T17:37:18.000+04:00,2025-10-18T18:30:20.000+04:00,2025-10-18T19:14:58.000+04:00
7570,Mathieu PELÉ,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:35.000+04:00,2025-10-18T09:09:03.000+04:00,2025-10-18T11:20:42.000+04:00,2025-10-18T13:25:38.000+04:00,2025-10-18T15:17:32.000+04:00,2025-10-18T17:44:53.000+04:00,,2025-10-18T19:14:59.000+04:00
7009,Yoland PONTY,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:37.000+04:00,2025-10-18T08:47:15.000+04:00,2025-10-18T11:03:13.000+04:00,2025-10-18T13:06:08.000+04:00,2025-10-18T14:58:49.000+04:00,2025-10-18T17:40:54.000+04:00,2025-10-18T18:32:06.000+04:00,2025-10-18T19:15:04.000+04:00
7115,Christine MWANGI,FINISHER,M0 F,FEMALE,KE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:49.000+04:00,2025-10-18T08:57:46.000+04:00,2025-10-18T10:53:11.000+04:00,2025-10-18T12:55:54.000+04:00,2025-10-18T15:04:49.000+04:00,2025-10-18T17:27:56.000+04:00,2025-10-18T18:28:04.000+04:00,2025-10-18T19:15:26.000+04:00
7273,Guillaume PICARD,FINISHER,M0 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:06.000+04:00,2025-10-18T09:05:23.000+04:00,2025-10-18T11:02:35.000+04:00,2025-10-18T13:00:03.000+04:00,2025-10-18T15:03:33.000+04:00,2025-10-18T17:42:34.000+04:00,2025-10-18T18:32:42.000+04:00,2025-10-18T19:17:07.000+04:00
7141,Thibault ANDRE,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:38.000+04:00,2025-10-18T09:09:45.000+04:00,2025-10-18T11:12:01.000+04:00,2025-10-18T13:21:32.000+04:00,2025-10-18T15:25:36.000+04:00,2025-10-18T17:56:17.000+04:00,2025-10-18T18:40:11.000+04:00,2025-10-18T19:17:33.000+04:00
7493,Jean-Christophe LUZ,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:40.000+04:00,2025-10-18T08:57:21.000+04:00,2025-10-18T10:50:52.000+04:00,2025-10-18T12:45:25.000+04:00,2025-10-18T14:52:59.000+04:00,2025-10-18T17:29:21.000+04:00,2025-10-18T18:27:56.000+04:00,2025-10-18T19:17:42.000+04:00
7087,Mickael HIS,FINISHER,M1 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:08.000+04:00,2025-10-18T09:03:36.000+04:00,2025-10-18T11:06:05.000+04:00,2025-10-18T13:11:10.000+04:00,2025-10-18T15:05:55.000+04:00,2025-10-18T17:48:50.000+04:00,2025-10-18T18:37:53.000+04:00,2025-10-18T19:19:19.000+04:00
7391,Eric VOLLAND,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:42.000+04:00,2025-10-18T09:11:12.000+04:00,2025-10-18T11:05:42.000+04:00,2025-10-18T13:04:28.000+04:00,2025-10-18T15:03:37.000+04:00,2025-10-18T17:46:32.000+04:00,2025-10-18T18:35:35.000+04:00,2025-10-18T19:20:48.000+04:00
7525,Denis CAPRON,FINISHER,M7 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:43:31.000+04:00,2025-10-18T09:09:20.000+04:00,2025-10-18T11:00:48.000+04:00,2025-10-18T13:07:30.000+04:00,2025-10-18T15:02:25.000+04:00,2025-10-18T17:38:45.000+04:00,2025-10-18T18:34:32.000+04:00,2025-10-18T19:21:53.000+04:00
7320,Vinciane PARDESSUS,FINISHER,M4 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:27.000+04:00,2025-10-18T08:59:42.000+04:00,2025-10-18T11:05:20.000+04:00,2025-10-18T13:06:37.000+04:00,2025-10-18T15:12:47.000+04:00,2025-10-18T17:52:16.000+04:00,2025-10-18T18:38:04.000+04:00,2025-10-18T19:22:16.000+04:00
7495,Marion MENET,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:22.000+04:00,2025-10-18T08:59:21.000+04:00,2025-10-18T11:05:00.000+04:00,2025-10-18T13:02:45.000+04:00,2025-10-18T15:06:40.000+04:00,2025-10-18T17:49:00.000+04:00,2025-10-18T18:38:00.000+04:00,2025-10-18T19:22:16.000+04:00
7308,Marine LEBEAU,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:57.000+04:00,2025-10-18T08:57:50.000+04:00,2025-10-18T10:58:32.000+04:00,2025-10-18T12:52:57.000+04:00,2025-10-18T14:59:28.000+04:00,2025-10-18T17:31:18.000+04:00,2025-10-18T18:36:09.000+04:00,2025-10-18T19:22:23.000+04:00
7310,Déborah HUBERT,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:35:13.000+04:00,2025-10-18T08:52:59.000+04:00,2025-10-18T10:51:03.000+04:00,2025-10-18T12:43:28.000+04:00,2025-10-18T14:57:40.000+04:00,2025-10-18T17:38:48.000+04:00,2025-10-18T18:40:22.000+04:00,2025-10-18T19:26:13.000+04:00
7605,Pascal SEBODIER,FINISHER,M4 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:53.000+04:00,2025-10-18T08:52:13.000+04:00,2025-10-18T10:55:08.000+04:00,2025-10-18T13:01:04.000+04:00,2025-10-18T14:54:04.000+04:00,2025-10-18T17:58:48.000+04:00,2025-10-18T18:45:48.000+04:00,2025-10-18T19:26:22.000+04:00
7535,Joël BEGUE,FINISHER,M4 H,MALE,RE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:10.000+04:00,2025-10-18T08:50:07.000+04:00,2025-10-18T10:48:53.000+04:00,2025-10-18T12:58:10.000+04:00,2025-10-18T14:57:25.000+04:00,2025-10-18T17:45:47.000+04:00,2025-10-18T18:42:33.000+04:00,2025-10-18T19:28:20.000+04:00
7187,Albin VIDOT,FINISHER,M6 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:30:53.000+04:00,2025-10-18T08:48:06.000+04:00,2025-10-18T10:57:04.000+04:00,2025-10-18T13:14:17.000+04:00,2025-10-18T15:03:05.000+04:00,2025-10-18T17:52:50.000+04:00,2025-10-18T18:46:33.000+04:00,2025-10-18T19:30:24.000+04:00
7415,Christophe WILLIAME,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:58.000+04:00,2025-10-18T08:59:19.000+04:00,2025-10-18T10:57:26.000+04:00,2025-10-18T13:03:16.000+04:00,2025-10-18T14:58:34.000+04:00,2025-10-18T18:00:59.000+04:00,2025-10-18T18:47:21.000+04:00,2025-10-18T19:30:37.000+04:00
7608,Clément MENU,FINISHER,ES H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:00.000+04:00,2025-10-18T09:38:34.000+04:00,2025-10-18T11:50:59.000+04:00,2025-10-18T14:13:21.000+04:00,2025-10-18T16:03:11.000+04:00,2025-10-18T18:03:08.000+04:00,2025-10-18T18:49:46.000+04:00,2025-10-18T19:30:42.000+04:00
7600,Cyrielle DELAMARRE,FINISHER,SE F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:50.000+04:00,2025-10-18T09:08:19.000+04:00,2025-10-18T11:08:25.000+04:00,2025-10-18T13:07:18.000+04:00,2025-10-18T15:09:30.000+04:00,2025-10-18T17:55:07.000+04:00,2025-10-18T18:47:03.000+04:00,2025-10-18T19:31:29.000+04:00
7428,Isabelle DRIESSENS,FINISHER,M4 F,FEMALE,BE,2025-10-18T06:38:00.000+04:00,2025-10-18T07:38:37.000+04:00,2025-10-18T09:06:42.000+04:00,2025-10-18T11:04:01.000+04:00,2025-10-18T13:14:56.000+04:00,2025-10-18T15:19:40.000+04:00,2025-10-18T17:45:34.000+04:00,2025-10-18T18:38:54.000+04:00,2025-10-18T19:32:53.000+04:00
7043,Yannicke BASSAN,FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:21.000+04:00,2025-10-18T09:09:47.000+04:00,2025-10-18T11:24:25.000+04:00,2025-10-18T13:26:40.000+04:00,2025-10-18T15:35:41.000+04:00,2025-10-18T18:10:51.000+04:00,2025-10-18T18:51:01.000+04:00,2025-10-18T19:33:13.000+04:00
7583,Nicolas CERVEAU,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:36:35.000+04:00,2025-10-18T08:52:42.000+04:00,2025-10-18T10:51:25.000+04:00,2025-10-18T13:06:30.000+04:00,2025-10-18T15:08:13.000+04:00,2025-10-18T17:56:31.000+04:00,2025-10-18T18:56:58.000+04:00,2025-10-18T19:33:14.000+04:00
7181,Jérôme TOARD,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:26:51.000+04:00,2025-10-18T08:37:27.000+04:00,2025-10-18T10:34:29.000+04:00,2025-10-18T12:41:13.000+04:00,2025-10-18T14:59:23.000+04:00,2025-10-18T18:03:37.000+04:00,2025-10-18T18:52:28.000+04:00,2025-10-18T19:33:42.000+04:00
7109,Thibaut BONIDAN,FINISHER,SE H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:38:26.000+04:00,2025-10-18T09:07:06.000+04:00,2025-10-18T10:57:32.000+04:00,2025-10-18T13:23:23.000+04:00,2025-10-18T15:30:31.000+04:00,2025-10-18T17:53:16.000+04:00,2025-10-18T18:45:21.000+04:00,2025-10-18T19:33:55.000+04:00
7302,Marielle LE GOULM,FINISHER,M4 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:41:48.000+04:00,2025-10-18T09:09:57.000+04:00,2025-10-18T11:25:27.000+04:00,2025-10-18T13:36:53.000+04:00,2025-10-18T15:27:15.000+04:00,2025-10-18T17:55:49.000+04:00,2025-10-18T18:45:18.000+04:00,2025-10-18T19:33:57.000+04:00
7239,Simone PAYET,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:15.000+04:00,2025-10-18T09:13:02.000+04:00,2025-10-18T11:16:14.000+04:00,2025-10-18T13:15:59.000+04:00,2025-10-18T15:20:06.000+04:00,2025-10-18T17:58:19.000+04:00,2025-10-18T18:48:55.000+04:00,2025-10-18T19:34:01.000+04:00
7052,Abed BETTAYEB,FINISHER,M8 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:37:05.000+04:00,2025-10-18T08:58:52.000+04:00,2025-10-18T11:15:35.000+04:00,2025-10-18T13:23:30.000+04:00,2025-10-18T15:30:53.000+04:00,2025-10-18T18:05:46.000+04:00,2025-10-18T18:48:57.000+04:00,2025-10-18T19:34:03.000+04:00
7588,Samuel BOYER,FINISHER,M2 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:42:36.000+04:00,2025-10-18T09:13:08.000+04:00,2025-10-18T11:25:29.000+04:00,2025-10-18T13:40:47.000+04:00,2025-10-18T15:25:09.000+04:00,2025-10-18T17:58:56.000+04:00,2025-10-18T18:46:22.000+04:00,2025-10-18T19:34:03.000+04:00
7363,Pauline RAVANNE,FINISHER,M0 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:34:36.000+04:00,2025-10-18T08:54:44.000+04:00,2025-10-18T10:47:48.000+04:00,2025-10-18T13:20:12.000+04:00,2025-10-18T15:08:16.000+04:00,2025-10-18T17:50:48.000+04:00,2025-10-18T18:39:08.000+04:00,2025-10-18T19:35:24.000+04:00
7507,Stéphanie MICHEL,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:40:38.000+04:00,2025-10-18T09:10:18.000+04:00,2025-10-18T11:30:48.000+04:00,2025-10-18T13:23:59.000+04:00,2025-10-18T15:15:11.000+04:00,2025-10-18T17:49:27.000+04:00,2025-10-18T18:43:35.000+04:00,2025-10-18T19:35:26.000+04:00
7206,Arnaud HERSAN,FINISHER,M3 H,MALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:39:40.000+04:00,2025-10-18T09:07:25.000+04:00,2025-10-18T11:14:14.000+04:00,2025-10-18T13:27:55.000+04:00,2025-10-18T15:27:03.000+04:00,2025-10-18T17:59:15.000+04:00,2025-10-18T18:52:21.000+04:00,2025-10-18T19:35:27.000+04:00
7156,"Marie, Daniella VICTORINE",FINISHER,M2 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:43:33.000+04:00,2025-10-18T09:15:10.000+04:00,2025-10-18T11:32:56.000+04:00,2025-10-18T13:52:00.000+04:00,2025-10-18T15:33:12.000+04:00,2025-10-18T18:06:35.000+04:00,2025-10-18T18:52:58.000+04:00,2025-10-18T19:35:30.000+04:00
7340,Mallory GIRAUD,FINISHER,M1 F,FEMALE,FR,2025-10-18T06:38:00.000+04:00,2025-10-18T07:33:49.000+04:00,2025-10-18T09:04:52.000+04:00,2025-10-18T11:05:02.000+04:00,2025-10-18T13:10:58.000+04:00,2025-10-18T15:22:26.000+04:00,2025-10-18T17:43:03.000+04:00,2025-10-18T18:43:18.000+04:00,2025-10-18T19:36:10.000+04:00
